2024-08-17 00:00:48.495 [Thread-20] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:32:43.103 [Thread-65] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-16 - Shutdown initiated... -- 
2024-08-17 12:32:43.155 [Thread-65] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-16 - Shutdown completed. -- 
2024-08-17 12:32:43.929 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:32:43.935 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:32:44.222 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:32:44.274 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 49 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:32:44.450 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:32:44.455 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:32:44.456 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:32:44.456 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:32:44.464 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:32:44.464 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 511 ms -- 
2024-08-17 12:32:44.510 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-17 - Starting... -- 
2024-08-17 12:32:44.614 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-17 - Start completed. -- 
2024-08-17 12:32:44.901 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:32:45.394 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@56809aa3 -- 
2024-08-17 12:32:45.424 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:32:45.495 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:32:45.509 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:32:45.522 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: f26d019e-8d9b-49c7-86cc-9f8a6fbd619b
 -- 
2024-08-17 12:32:45.529 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5bc4ccda, org.springframework.security.web.context.SecurityContextPersistenceFilter@6805e630, org.springframework.security.web.header.HeaderWriterFilter@212389a5, org.springframework.web.filter.CorsFilter@d10b0a, org.springframework.security.web.authentication.logout.LogoutFilter@35f18885, com.freebe.code.web.filter.JWTAuthenticationFilter@564e3a0a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1327d4d6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2ef419b6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@78d15778, org.springframework.security.web.session.SessionManagementFilter@29feaa99, org.springframework.security.web.access.ExceptionTranslationFilter@30697610, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@50a6862] -- 
2024-08-17 12:32:45.542 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:32:45.544 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 12:32:45.944 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.189 seconds (JVM running for 8727.686) -- 
2024-08-17 12:32:45.953 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 12:37:38.393 [Thread-69] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:37:38.398 [Thread-69] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-17 - Shutdown initiated... -- 
2024-08-17 12:37:38.445 [Thread-69] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-17 - Shutdown completed. -- 
2024-08-17 12:37:39.259 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:37:39.263 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:37:39.579 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:37:39.652 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 70 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:37:39.858 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:37:39.862 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:37:39.863 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:37:39.863 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:37:39.872 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:37:39.872 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 590 ms -- 
2024-08-17 12:37:39.918 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-18 - Starting... -- 
2024-08-17 12:37:40.021 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-18 - Start completed. -- 
2024-08-17 12:37:40.325 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:37:41.067 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@569088a1 -- 
2024-08-17 12:37:41.098 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:37:41.177 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:37:41.193 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:37:41.210 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: ad6a033b-9b70-414d-b277-f9664f9e78aa
 -- 
2024-08-17 12:37:41.218 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3c81c94d, org.springframework.security.web.context.SecurityContextPersistenceFilter@24363a89, org.springframework.security.web.header.HeaderWriterFilter@5f13b978, org.springframework.web.filter.CorsFilter@22b20b91, org.springframework.security.web.authentication.logout.LogoutFilter@6bc40389, com.freebe.code.web.filter.JWTAuthenticationFilter@4b70dc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3e4049ec, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7c5aef25, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@425a6dd, org.springframework.security.web.session.SessionManagementFilter@19937f0d, org.springframework.security.web.access.ExceptionTranslationFilter@24b7cb68, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@54beccaf] -- 
2024-08-17 12:37:41.234 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:37:41.237 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 12:37:41.676 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.796 seconds (JVM running for 9023.419) -- 
2024-08-17 12:37:41.688 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 12:38:39.550 [Thread-73] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:38:39.555 [Thread-73] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-18 - Shutdown initiated... -- 
2024-08-17 12:38:39.601 [Thread-73] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-18 - Shutdown completed. -- 
2024-08-17 12:38:40.232 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:38:40.237 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:38:40.541 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:38:40.603 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 58 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:38:40.773 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:38:40.778 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:38:40.778 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:38:40.778 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:38:40.787 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:38:40.787 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 531 ms -- 
2024-08-17 12:38:40.830 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Starting... -- 
2024-08-17 12:38:40.934 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Start completed. -- 
2024-08-17 12:38:41.230 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:38:41.807 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@1bd22a82 -- 
2024-08-17 12:38:41.858 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:38:41.938 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:38:41.955 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:38:41.972 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 7b56ee8f-0d67-4eb6-bd11-b249a586314f
 -- 
2024-08-17 12:38:41.981 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2047593a, org.springframework.security.web.context.SecurityContextPersistenceFilter@17f0c74d, org.springframework.security.web.header.HeaderWriterFilter@d39f91d, org.springframework.web.filter.CorsFilter@1a2ed359, org.springframework.security.web.authentication.logout.LogoutFilter@49efba3c, com.freebe.code.web.filter.JWTAuthenticationFilter@6998e0e6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@581f34d6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1a2cdfd9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3ea9327b, org.springframework.security.web.session.SessionManagementFilter@154ae216, org.springframework.security.web.access.ExceptionTranslationFilter@202de1a4, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3b290d8f] -- 
2024-08-17 12:38:41.995 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:38:41.998 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 12:38:42.357 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.314 seconds (JVM running for 9084.101) -- 
2024-08-17 12:38:42.367 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 12:40:36.953 [http-nio-8990-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-17 12:40:36.958 [http-nio-8990-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-17 12:40:36.961 [http-nio-8990-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 2 ms -- 
2024-08-17 12:43:45.123 [Thread-77] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:43:45.129 [Thread-77] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Shutdown initiated... -- 
2024-08-17 12:43:45.140 [Thread-77] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Shutdown completed. -- 
2024-08-17 12:43:45.918 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:43:45.923 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:43:46.251 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:43:46.308 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 54 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:43:46.477 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:43:46.482 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:43:46.483 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:43:46.483 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:43:46.491 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:43:46.491 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 550 ms -- 
2024-08-17 12:43:46.544 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Starting... -- 
2024-08-17 12:43:46.650 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Start completed. -- 
2024-08-17 12:43:46.950 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:43:47.547 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@7c60ff15 -- 
2024-08-17 12:43:47.580 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:43:47.658 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:43:47.672 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:43:47.686 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 7556896c-3c09-448f-afe8-307b321e4c5e
 -- 
2024-08-17 12:43:47.693 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@60ed46ba, org.springframework.security.web.context.SecurityContextPersistenceFilter@1b7356fa, org.springframework.security.web.header.HeaderWriterFilter@1736c41, org.springframework.web.filter.CorsFilter@5ec6ee34, org.springframework.security.web.authentication.logout.LogoutFilter@58bf3799, com.freebe.code.web.filter.JWTAuthenticationFilter@48d6c166, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@58ef9910, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@42e4f728, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@41a83478, org.springframework.security.web.session.SessionManagementFilter@1da0c4ba, org.springframework.security.web.access.ExceptionTranslationFilter@7a072b17, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@d1362a8] -- 
2024-08-17 12:43:47.706 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:43:47.708 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 12:43:48.170 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.593 seconds (JVM running for 9389.916) -- 
2024-08-17 12:43:48.194 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 12:43:58.370 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-17 12:43:58.377 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-17 12:43:58.381 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 3 ms -- 
2024-08-17 12:45:05.927 [Thread-81] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:45:05.933 [Thread-81] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Shutdown initiated... -- 
2024-08-17 12:45:05.977 [Thread-81] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Shutdown completed. -- 
2024-08-17 12:45:06.510 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 59320 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-17 12:45:06.514 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-17 12:45:06.898 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-17 12:45:06.965 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 63 ms. Found 17 JPA repository interfaces. -- 
2024-08-17 12:45:07.153 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-17 12:45:07.158 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:45:07.159 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-17 12:45:07.159 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-17 12:45:07.169 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-17 12:45:07.169 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 621 ms -- 
2024-08-17 12:45:07.218 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-21 - Starting... -- 
2024-08-17 12:45:07.329 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-21 - Start completed. -- 
2024-08-17 12:45:07.628 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-17 12:45:08.231 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@724156f2 -- 
2024-08-17 12:45:08.267 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-17 12:45:08.344 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-17 12:45:08.357 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-17 12:45:08.369 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 4ebb01cf-bcb2-4a54-bfb3-a69e0e090572
 -- 
2024-08-17 12:45:08.375 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@221a19e9, org.springframework.security.web.context.SecurityContextPersistenceFilter@71146f5e, org.springframework.security.web.header.HeaderWriterFilter@3ea7e0c9, org.springframework.web.filter.CorsFilter@6ee1522a, org.springframework.security.web.authentication.logout.LogoutFilter@67d7cbac, com.freebe.code.web.filter.JWTAuthenticationFilter@775f8c6b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1e35dd2e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1f15d789, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@597081c4, org.springframework.security.web.session.SessionManagementFilter@a740417, org.springframework.security.web.access.ExceptionTranslationFilter@30dbf2a0, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1cc0acf9] -- 
2024-08-17 12:45:08.387 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-17 12:45:08.390 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-17 12:45:08.752 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.415 seconds (JVM running for 9470.497) -- 
2024-08-17 12:45:08.766 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-17 12:45:11.529 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-17 12:45:11.534 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-17 12:45:11.536 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 1 ms -- 
2024-08-17 12:45:40.994 [Thread-85] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
