2024-08-15 00:50:17.114 [Thread-8] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 14:48:43.804 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 543 ms -- 
2024-08-15 14:48:43.855 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-27 - Starting... -- 
2024-08-15 14:48:43.960 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-27 - Start completed. -- 
2024-08-15 14:48:44.299 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 14:48:44.819 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@21801681 -- 
2024-08-15 14:48:44.846 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-15 14:48:44.933 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-15 14:48:44.950 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 14:48:44.966 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 8c975512-f7a3-4e0d-a936-b1e54a094a19
 -- 
2024-08-15 14:48:44.973 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@767fc6de, org.springframework.security.web.context.SecurityContextPersistenceFilter@1254090, org.springframework.security.web.header.HeaderWriterFilter@6a36e90, org.springframework.web.filter.CorsFilter@67d79c3b, org.springframework.security.web.authentication.logout.LogoutFilter@3c91a1af, com.freebe.code.web.filter.JWTAuthenticationFilter@19311277, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6dcab0d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b9692a8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6b39f460, org.springframework.security.web.session.SessionManagementFilter@2315f294, org.springframework.security.web.access.ExceptionTranslationFilter@3c57653c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@154d7aac] -- 
2024-08-15 14:48:44.988 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 14:48:44.991 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 14:48:45.381 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.332 seconds (JVM running for 33542.132) -- 
2024-08-15 14:48:45.391 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-15 14:50:11.082 [Thread-109] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 14:50:11.089 [Thread-109] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-27 - Shutdown initiated... -- 
2024-08-15 14:50:11.125 [Thread-109] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-27 - Shutdown completed. -- 
2024-08-15 14:50:11.793 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 52121 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-15 14:50:11.798 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-15 14:50:12.088 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-15 14:50:12.149 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 59 ms. Found 17 JPA repository interfaces. -- 
2024-08-15 14:50:12.321 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-15 14:50:12.325 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 14:50:12.326 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-15 14:50:12.326 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-15 14:50:12.336 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-15 14:50:12.336 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 523 ms -- 
2024-08-15 14:50:12.386 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-28 - Starting... -- 
2024-08-15 14:50:12.523 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-28 - Start completed. -- 
2024-08-15 14:50:12.823 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 14:50:13.342 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@83555d8 -- 
2024-08-15 14:50:13.368 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-15 14:50:13.444 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-15 14:50:13.458 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 14:50:13.474 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: b576b1ce-4654-4d9f-b2d6-859f818bf00b
 -- 
2024-08-15 14:50:13.483 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2ac719ac, org.springframework.security.web.context.SecurityContextPersistenceFilter@d95ee91, org.springframework.security.web.header.HeaderWriterFilter@3b9d02d5, org.springframework.web.filter.CorsFilter@42760f6b, org.springframework.security.web.authentication.logout.LogoutFilter@1f4a5768, com.freebe.code.web.filter.JWTAuthenticationFilter@48967fdf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@29263ed7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7afe1a8c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@20615126, org.springframework.security.web.session.SessionManagementFilter@43608a0f, org.springframework.security.web.access.ExceptionTranslationFilter@1226c622, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@40f94278] -- 
2024-08-15 14:50:13.505 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 14:50:13.507 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 14:50:13.979 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.397 seconds (JVM running for 33630.729) -- 
2024-08-15 14:50:14.000 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-15 14:54:03.939 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-15 14:54:03.945 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-15 14:54:03.951 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 4 ms -- 
2024-08-15 15:52:00.509 [Thread-113] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 15:52:00.516 [Thread-113] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-28 - Shutdown initiated... -- 
2024-08-15 15:52:00.547 [Thread-113] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-28 - Shutdown completed. -- 
2024-08-15 15:52:01.237 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 52121 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-15 15:52:01.241 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-15 15:52:01.553 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-15 15:52:01.606 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 51 ms. Found 17 JPA repository interfaces. -- 
2024-08-15 15:52:01.783 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-15 15:52:01.789 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 15:52:01.790 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-15 15:52:01.790 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-15 15:52:01.802 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-15 15:52:01.802 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 547 ms -- 
2024-08-15 15:52:01.873 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-29 - Starting... -- 
2024-08-15 15:52:02.002 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-29 - Start completed. -- 
2024-08-15 15:52:02.343 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 15:52:02.868 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@2d38e530 -- 
2024-08-15 15:52:02.900 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-15 15:52:03.065 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-15 15:52:03.087 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 15:52:03.116 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: c16f328f-aab9-497d-a9a2-bff5d675e1ce
 -- 
2024-08-15 15:52:03.130 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@17d6daba, org.springframework.security.web.context.SecurityContextPersistenceFilter@41c91d5c, org.springframework.security.web.header.HeaderWriterFilter@a6b30ec, org.springframework.web.filter.CorsFilter@7b3ea9cf, org.springframework.security.web.authentication.logout.LogoutFilter@1855ff10, com.freebe.code.web.filter.JWTAuthenticationFilter@4232171c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@56f42e00, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5cb9862, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4ef9c02f, org.springframework.security.web.session.SessionManagementFilter@63fefbce, org.springframework.security.web.access.ExceptionTranslationFilter@1aa1b174, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@19140430] -- 
2024-08-15 15:52:03.158 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 15:52:03.163 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 15:52:03.580 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.539 seconds (JVM running for 37340.305) -- 
2024-08-15 15:52:03.596 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-15 15:52:05.822 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 15:52:05.823 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-29 - Shutdown initiated... -- 
2024-08-15 15:52:05.861 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-29 - Shutdown completed. -- 
2024-08-15 15:58:25.418 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 54836 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-15 15:58:25.422 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-15 15:58:25.599 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable -- 
2024-08-15 15:58:25.601 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' -- 
2024-08-15 15:58:27.084 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-15 15:58:27.330 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 233 ms. Found 17 JPA repository interfaces. -- 
2024-08-15 15:58:28.812 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-15 15:58:28.824 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 15:58:28.825 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-15 15:58:28.825 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-15 15:58:28.952 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-15 15:58:28.953 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 3352 ms -- 
2024-08-15 15:58:29.583 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Starting... -- 
2024-08-15 15:58:29.966 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Start completed. -- 
2024-08-15 15:58:31.822 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 15:58:34.217 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@701c5112 -- 
2024-08-15 15:58:34.416 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-15 15:58:35.130 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-15 15:58:35.378 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 15:58:35.583 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 5265ac68-fef3-4051-90ec-b3199a864d3b
 -- 
2024-08-15 15:58:35.685 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@14060188, org.springframework.security.web.context.SecurityContextPersistenceFilter@655fe678, org.springframework.security.web.header.HeaderWriterFilter@24873a0f, org.springframework.web.filter.CorsFilter@10a8c56d, org.springframework.security.web.authentication.logout.LogoutFilter@79d50024, com.freebe.code.web.filter.JWTAuthenticationFilter@72297c22, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@579d40f9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@79781fce, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5e59d36f, org.springframework.security.web.session.SessionManagementFilter@255ae2ab, org.springframework.security.web.access.ExceptionTranslationFilter@2831f1bd, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1cac1e07] -- 
2024-08-15 15:58:35.837 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 15:58:35.893 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 15:58:37.470 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 12.597 seconds (JVM running for 13.346) -- 
2024-08-15 15:59:23.568 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-15 15:59:23.569 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-15 15:59:23.576 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 7 ms -- 
2024-08-15 16:28:34.823 [http-nio-8990-exec-5] WARN  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver -- Resolved [org.springframework.web.multipart.MaxUploadSizeExceededException: Maximum upload size exceeded; nested exception is java.lang.IllegalStateException: org.apache.tomcat.util.http.fileupload.impl.FileSizeLimitExceededException: The field file exceeds its maximum permitted size of 1048576 bytes.] -- 
2024-08-15 16:28:50.195 [http-nio-8990-exec-6] WARN  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver -- Resolved [org.springframework.web.multipart.MaxUploadSizeExceededException: Maximum upload size exceeded; nested exception is java.lang.IllegalStateException: org.apache.tomcat.util.http.fileupload.impl.FileSizeLimitExceededException: The field file exceeds its maximum permitted size of 1048576 bytes.] -- 
2024-08-15 16:58:44.259 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 16:58:44.278 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown initiated... -- 
2024-08-15 16:58:44.319 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown completed. -- 
2024-08-15 17:02:00.393 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 55062 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-15 17:02:00.395 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-15 17:02:00.595 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable -- 
2024-08-15 17:02:00.595 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' -- 
2024-08-15 17:02:02.203 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-15 17:02:02.452 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 241 ms. Found 17 JPA repository interfaces. -- 
2024-08-15 17:02:03.991 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-15 17:02:04.021 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 17:02:04.022 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-15 17:02:04.023 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-15 17:02:04.142 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-15 17:02:04.143 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 3547 ms -- 
2024-08-15 17:02:04.836 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Starting... -- 
2024-08-15 17:02:05.200 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Start completed. -- 
2024-08-15 17:02:07.073 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 17:02:10.317 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@3d444442 -- 
2024-08-15 17:02:10.557 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-15 17:02:11.579 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-15 17:02:11.963 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 17:02:12.131 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: e4222996-6de3-4f7a-96cc-83d82174ba8b
 -- 
2024-08-15 17:02:12.245 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@58fc184d, org.springframework.security.web.context.SecurityContextPersistenceFilter@11dbf728, org.springframework.security.web.header.HeaderWriterFilter@3f6eb9c, org.springframework.web.filter.CorsFilter@453405ba, org.springframework.security.web.authentication.logout.LogoutFilter@1b16f37b, com.freebe.code.web.filter.JWTAuthenticationFilter@5537f9dc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1136a0df, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4b6b033b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5781f861, org.springframework.security.web.session.SessionManagementFilter@25c1e503, org.springframework.security.web.access.ExceptionTranslationFilter@31341d55, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7285ac11] -- 
2024-08-15 17:02:12.402 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 17:02:12.425 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 17:02:14.191 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 14.389 seconds (JVM running for 15.183) -- 
2024-08-15 17:04:43.962 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-15 17:04:43.965 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-15 17:04:43.972 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 6 ms -- 
2024-08-15 17:06:00.673 [Thread-5] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 17:06:00.696 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown initiated... -- 
2024-08-15 17:06:00.713 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown completed. -- 
2024-08-15 17:06:01.146 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 55062 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
